DEPTH,NO 6507/7-A-14,NO 6507/7-A-28,NO 6507/7-A-38,NO 6507/7-A-49
1687.75,148.1361,85.3687,121.5376,85.20630169
1688,147.8305,85.3026,120.7174,103.335224
1688.25,146.1065,85.4715,124.4373,87.89787961
1688.5,143.6124,86.1685,123.7268,90.53411058
1688.75,140.3853,87.8058,122.8104,96.2755202
1689,138.7952,89.1856,120.0381,102.8486886
1689.25,139.8891,90.2145,118.7842,102.069701
1689.5,141.5246,91.5323,117.7544,102.023099
1689.75,143.2344,93.1543,117.2971,104.8059434
1690,143.988,93.3638,124.7008,90.5768757
1690.25,145.4642,92.4211,122.6285,102.089824
1690.5,147.7553,91.6314,124.3863,99.95795189
1690.75,150.5997,90.9376,125.715,96.98107836
1691,153.1794,89.6524,115.5132,71.29059249
1691.25,154.2345,88.0865,123.2421,86.44375859
1691.5,156.0172,87.6212,119.3832,83.927984
1691.75,158.369,87.5387,116.0486,78.23983438
1692,161.2182,84.8815,111.2284,75.92138955
1692.25,163.5583,81.6031,114.928,63.10393643
1692.5,164.5429,79.8701,114.0798,63.13620436
1692.75,164.6359,78.3695,113.0718,71.32117255
1693,164.2404,76.5049,98.4078,85.17305721
1693.25,163.0347,74.6141,109.1195,79.03732746
1693.5,162.0474,75.2242,105.6384,79.67828402
1693.75,161.4173,75.7677,102.1196,86.01921601
1694,160.1791,75.1516,99.8097,84.68889263
1694.25,158.801,74.304,95.4532,86.31769422
1694.5,158.0078,71.8242,96.3262,85.75582463
1694.75,157.4022,69.6613,97.4474,82.71522312
1695,157.0076,68.8682,103.9932,84.44746638
1695.25,156.2789,67.8023,101.9037,87.67297294
1695.5,155.5263,65.9252,102.6693,88.08684672
1695.75,154.9448,65.6622,103.4048,85.03508511
1696,153.5173,68.9036,103.3716,87.47879212
1696.25,151.43,71.8346,104.3732,89.83187862
1696.5,148.9655,74.2571,103.7433,93.16372223
1696.75,147.3557,77.1746,103.244,92.70086682
1697,147.9205,80.7148,104.754,109.8437149
1697.25,148.5808,82.5062,103.6126,85.30681796
1697.5,149.2736,82.5935,104.3916,89.91666479
1697.75,148.8904,81.854,104.9922,99.2991941
1698,148.6962,80.4912,101.3263,88.47241357
1698.25,148.8097,80.3421,104.4988,105.1375482
1698.5,149.4518,80.8938,104.1646,96.23279299
1698.75,150.2785,81.0112,103.5018,91.69822601
1699,151.1276,80.9403,97.0484,71.79079116
1699.25,152.4548,83.3982,99.1671,82.70645717
1699.5,154.3179,86.6487,97.0826,76.49849152
1699.75,157.363,86.5013,95.633,73.87614899
1700,160.3701,85.6335,95.0735,77.19784177
1700.25,162.2851,83.6244,98.0755,67.91726316
1700.5,161.7409,81.4725,97.3673,67.27656812
1700.75,159.2847,79.068,96.5226,75.75362889
1701,156.1184,76.6733,100.9119,75.95633162
1701.25,153.5059,75.6435,94.1687,76.88882625
1701.5,152.3875,74.7959,95.6479,75.76759678
1701.75,150.939,76.0453,97.4909,75.38766405
1702,149.3708,77.2266,104.9217,78.37921741
1702.25,150.9158,78.0011,103.9651,77.64955228
1702.5,152.9338,78.6587,105.4382,77.56862885
1702.75,155.7199,78.8696,106.3577,80.34953548
1703,157.3887,79.139,100.7312,75.84103279
1703.25,158.3752,79.5658,103.5437,76.1133369
1703.5,156.9012,79.7825,102.4103,71.51945677
1703.75,156.0665,79.582,101.3721,69.29800922
1704,155.9465,79.2082,97.0256,69.56410883
1704.25,157.4543,78.5729,99.9541,79.75543266
1704.5,158.7999,77.6745,98.6146,78.69858314
1704.75,158.2146,76.47,97.4538,76.72455178
1705,155.5175,75.4614,96.8251,61.90655171
1705.25,151.1837,74.6294,96.6232,62.85820565
1705.5,148.4274,73.8879,96.3251,57.66065409
1705.75,146.2683,73.2095,96.2091,56.01190636
1706,145.263,73.0035,102.8743,54.69899111
1706.25,144.0474,73.0481,97.9119,62.11494427
1706.5,142.7655,73.0417,100.8738,61.07053125
1706.75,143.9051,73.0151,103.176,57.66174046
1707,145.1403,73.6703,100.4857,53.17455212
1707.25,146.5301,74.5167,102.6908,53.96398763
1707.5,147.677,75.0048,102.9701,52.98795535
1707.75,148.5719,75.4269,102.7315,50.86822478
1708,148.0878,75.6398,97.2344,53.64289247
1708.25,146.4433,75.8316,98.2995,50.662914
1708.5,143.506,75.9688,96.3419,48.2726167
1708.75,141.5905,76.1242,95.2123,50.18346913
1709,140.5879,76.8125,98.399,70.02022828
1709.25,142.4321,77.5791,98.7547,57.19358304
1709.5,145.7348,79.056,98.3817,65.01351583
1709.75,150.1643,80.3782,98.1418,66.72137735
1710,152.7068,80.9065,96.7798,78.68083073
1710.25,153.9693,81.2327,98.4558,70.66191175
1710.5,152.4779,80.8698,97.7697,71.58231126
1710.75,150.679,80.0919,97.1509,76.71009395
1711,148.7447,78.3007,98.0992,84.26542573
1711.25,148.1764,77.372,96.5401,80.40687108
1711.5,147.3587,78.0157,96.7791,83.28841051
1711.75,146.1387,78.8116,97.1682,84.40056235
1712,146.0113,79.8196,99.5077,88.09447995
1712.25,146.5456,81.3621,98.9565,83.28747155
1712.5,149.4278,83.4797,99.5506,83.92052311
1712.75,151.8468,83.5013,99.9227,86.69142912
1713,153.7514,81.776,100.1411,80.06029167
1713.25,154.2161,80.9725,99.2976,89.73131565
1713.5,153.8734,80.7604,99.8088,86.66654637
1713.75,151.4349,78.8455,100.1942,81.75027794
1714,149.8157,76.1026,99.7765,68.87591168
1714.25,148.8277,77.449,99.9347,75.87971916
1714.5,151.2636,80.258,99.1978,73.97116177
1714.75,154.1187,81.747,98.839,74.20325456
1715,157.3509,82.9066,100.3168,62.86050559
1715.25,159.0047,83.5271,100.528,69.1133758
1715.5,159.8036,84.0626,100.6465,70.418514
1715.75,159.2526,84.1021,100.6596,67.86815704
1716,157.884,84.103,93.8817,68.27119135
1716.25,155.2006,84.0329,99.6926,64.3742365
1716.5,151.9061,84.0181,98.1272,62.6153429
1716.75,148.8225,84.9621,96.3522,64.92247868
1717,149.0918,85.6842,92.3086,58.45554357
1717.25,150.5549,84.7603,91.876,71.95031012
1717.5,153.3401,83.7912,91.3986,74.20177635
1717.75,156.0472,82.6202,91.2756,65.54990611
1718,157.4529,82.2414,95.3574,60.01623452
1718.25,153.7757,84.2869,93.4409,57.43406385
1718.5,146.9968,85.7326,94.8944,57.08002701
1718.75,137.8362,85.8431,95.8786,59.06172947
1719,134.8723,86.2922,92.9938,53.38659364
1719.25,133.3433,87.3088,94.823,57.75133092
1719.5,134.1395,87.9476,94.2461,56.44867475
1719.75,134.6355,88.1007,93.6501,55.03622322
1720,134.988,89.5393,87.9466,52.16262436
1720.25,135.9861,92.2575,92.1429,56.67702064
1720.5,136.7318,95.6425,90.683,56.00172653
1720.75,137.073,99.541,89.259,52.20517895
1721,138.789,100.8357,88.3379,46.62454827
1721.25,141.1439,100.5917,87.2424,53.98233005
1721.5,144.895,99.9666,88.4123,50.17957034
1721.75,146.7824,99.1722,89.1049,44.15020427
1722,146.6123,96.7169,91.2478,54.72799953
1722.25,144.1665,93.7256,87.6919,48.79163182
1722.5,141.271,94.4726,87.4123,51.47945993
1722.75,138.3237,96.0418,88.0102,52.6530057
1723,136.7499,96.6002,99.7942,63.44383269
1723.25,136.2275,97.0252,94.0084,58.31334086
1723.5,136.5403,99.7518,95.3453,54.78990227
1723.75,136.7729,102.5948,97.04,56.64957754
1724,136.6622,104.3507,99.9312,69.13819646
1724.25,136.1033,105.9864,101.6812,66.50355833
1724.5,135.3212,106.1309,101.0202,68.82358657
1724.75,135.0035,106.2176,100.4066,67.98046399
1725,134.8864,105.9445,97.2415,65.63134671
1725.25,135.0899,105.0286,99.5053,66.54603857
1725.5,135.141,101.5736,99.2228,63.05555294
1725.75,135.1958,98.4624,98.6495,62.15017272
1726,135.6839,96.3016,96.8306,59.00804541
1726.25,136.4964,94.0076,96.7814,64.54736674
1726.5,137.6661,91.4428,99.0219,65.32093754
1726.75,137.7183,89.538,99.8801,60.10294455
1727,137.1779,88.6521,74.1897,65.34192885
1727.25,135.1523,88.6229,92.6622,61.54512988
1727.5,133.6049,89.6119,85.3552,67.72659502
1727.75,132.4224,89.9569,78.769,67.04500087
1728,135.2963,89.709,73.1266,61.32041123
1728.25,138.962,89.4506,70.6936,65.88535291
1728.5,143.8025,89.1846,70.1906,66.32414963
1728.75,145.9629,89.411,70.5189,66.17049549
1729,146.736,89.9047,85.2793,55.85705556
1729.25,147.6837,89.6957,75.8687,54.47565445
1729.5,148.4275,89.2022,78.9768,51.94768986
1729.75,148.8465,90.2911,82.1032,55.70137547
1730,149.2294,91.8382,98.5707,62.13316214
1730.25,149.7743,91.0915,88.5515,60.31728523
1730.5,151.6836,89.9052,92.0816,58.93424573
1730.75,152.9265,90.3045,95.4891,59.67619493
1731,153.4381,90.8743,97.2071,65.26520465
1731.25,153.1115,90.7828,100.8702,65.85018912
1731.5,152.6665,90.6494,101.1038,68.11429322
1731.75,152.3798,89.9056,100.3933,65.17881511
1732,152.9653,89.2439,106.8137,71.72467422
1732.25,154.2143,89.3739,94.9596,64.13760542
1732.5,155.3772,89.2857,95.1554,63.53383172
1732.75,155.9583,88.0333,97.8094,68.319544
1733,155.1664,87.2809,126.3623,68.50729397
1733.25,155.2681,88.2857,115.2745,71.3413272
1733.5,155.8193,89.0362,122.3412,69.77321844
1733.75,155.8253,89.1491,127.1834,68.35587042
1734,156.1436,89.9459,116.17,71.93879538
1734.25,156.9579,92.0186,125.3249,70.49853927
1734.5,158.009,92.7819,123.7407,70.57620911
1734.75,158.6834,91.6813,121.1802,72.82742386
1735,155.8121,91.265,96.6278,75.93056727
1735.25,153.3846,91.6009,110.9641,72.58739716
1735.5,151.4425,90.8752,105.2709,73.70748801
1735.75,150.4563,89.2454,100.191,74.63388646
1736,149.6359,89.1093,88.1366,81.11431481
1736.25,148.7599,89.9534,93.6435,80.72028952
1736.5,147.5158,89.8717,92.0806,87.05960107
1736.75,145.9926,89.3289,90.3333,84.43540984
1737,147.0738,90.3524,94.5371,78.23160919
1737.25,148.7263,91.9517,86.9175,80.90511883
1737.5,151.2879,96.3018,88.0647,81.03732492
1737.75,152.9777,101.3615,90.1608,79.99701002
1738,154.1974,104.3241,90.9874,73.90611389
1738.25,154.5595,106.9415,97.2305,72.92807681
1738.5,154.2442,108.1112,95.9086,70.20062799
1738.75,152.8568,109.1591,94.0654,71.88539432
1739,150.7149,106.8928,90.2649,86.57908166
1739.25,148.5562,104.6205,88.8102,81.60233807
1739.5,148.2011,103.1251,88.7518,83.2791418
1739.75,148.6134,101.8859,89.0693,84.25831117
1740,149.8626,102.6485,87.2092,92.49789743
1740.25,152.2947,102.9865,91.0303,83.8821034
1740.5,154.706,101.3527,90.798,89.79585419
1740.75,156.1805,100.7986,89.8397,94.27182983
1741,156.7993,103.6455,84.5747,79.17027913
1741.25,156.7709,105.3435,84.3448,87.00357685
1741.5,155.6069,104.4194,80.9452,82.20490305
1741.75,154.2428,104.3469,79.9873,78.58512619
1742,152.5976,105.7348,117.4162,75.08145383
1742.25,150.5542,105.0373,91.0968,78.6527634
1742.5,148.3583,101.5989,101.9823,76.7036549
1742.75,148.2637,99.9405,111.3732,75.04261169
1743,147.5157,100.0922,110.7687,76.61117006
1743.25,145.7371,100.8168,120.8131,72.3984239
1743.5,143.0732,101.9924,118.3243,68.97309099
1743.75,140.3564,103.2455,115.223,69.76158435
1744,139.4758,104.5454,88.2587,92.97906257
1744.25,140.4812,105.2182,106.0206,81.7329372
1744.5,143.5373,105.6052,100.6278,88.54279191
1744.75,146.8546,105.2549,94.8561,92.65049356
1745,148.8576,104.6598,67.5211,101.6220694
1745.25,145.6227,104.6476,81.4382,92.9873868
1745.5,142.8142,104.7683,74.1351,92.97454598
1745.75,140.3271,103.9375,68.7582,97.19590075
1746,142.1772,102.9747,66.336,99.02916955
1746.25,143.6607,103.5435,66.7097,99.36208282
1746.5,143.5551,104.2081,66.8074,98.70535806
1746.75,144.0517,105.073,66.7432,99.2683004
1747,144.8946,106.0572,69.0925,102.7228855
1747.25,147.2071,108.6452,66.3538,97.30927288
1747.5,147.7555,110.7909,67.2665,96.14909003
1747.75,145.5299,110.0534,68.1794,99.94972556
1748,143.7901,109.7269,63.109,108.9567464
1748.25,142.5006,111.0786,68.8109,107.0377652
1748.5,143.4219,111.9881,66.0469,110.5352896
1748.75,144.2119,111.6416,63.9203,111.2429329
1749.03,144.97475,111.14895,64.1901,51.94600119
1749.25,145.09,110.9922,62.628,104.8179333
1749.5,144.8795,109.9384,62.8237,101.8658483
1749.75,143.2775,107.7159,63.648,98.0309352
1750,142.0306,105.8762,73.5282,97.50603904
1750.25,141.0506,104.5014,68.2032,95.54845921
1750.5,140.2141,104.145,71.3555,97.67322273
1750.75,139.0077,104.7467,73.4772,100.8357459
1751,136.9082,105.3993,75.297,100.8585251
1751.25,134.1796,106.0889,73.5532,97.60564822
1751.5,131.2008,106.4576,73.5264,98.69874805
1751.75,130.9061,106.6478,73.9576,100.5477281
1752,130.864,107.4072,75.8689,107.9806457
1752.25,131.2424,108.4031,75.9982,104.3557692
1752.5,131.4335,108.019,75.4426,108.7857219
1752.75,131.5543,107.2229,75.2756,109.4069649
1753,131.6884,105.7195,67.0629,119.324006
1753.25,132.142,104.0751,75.4224,110.7044845
1753.5,133.0332,101.6696,72.955,114.5413348
1753.75,131.9319,99.1772,70.2441,115.2512679
1754,130.4594,98.2551,55.2167,103.2216415
1754.5,130.5762,96.5633,62.0621,111.0223722
1754.75,130.2939,95.8472,59.252,106.8066714
1755,128.4408,96.3319,57.0099,95.6444483
1755.25,126.8038,97.1041,52.3106,104.3078788
1755.5,128.0237,99.4595,51.5421,102.9004159
1755.75,129.3462,102.2086,52.5786,97.41891928
1756,130.7654,106.3669,69.6252,113.3126279
1756.25,131.7038,110.0845,61.3332,96.66680806
1756.5,132.1806,112.6851,65.4548,103.474321
1756.75,131.2258,114.8566,68.5203,110.3112868
1757,131.1902,116.2224,64.5906,105.6019416
1757.25,131.8739,117.4309,69.6955,115.4959234
1757.5,133.3136,118.415,67.8574,113.7252801
1757.75,134.8176,119.8726,66.1262,107.1514945
1758,136.2913,121.8497,65.7602,93.61151017
1758.25,137.8816,122.725,63.8265,106.8226271
1758.5,139.5473,122.6664,64.4666,99.19259299
1758.75,139.4352,121.6983,65.1103,94.587691
1759,138.8838,120.1386,69.3822,94.62101443
1759.25,137.5165,119.3379,66.6612,90.71951273
1759.5,138.2637,118.9103,68.0135,90.792823
1759.75,140.1318,118.2193,69.0129,91.71950877
1760,142.3481,117.4334,68.4581,99.15736221
1760.25,143.4278,116.8959,69.1806,97.73543415
1760.5,142.4093,116.4205,67.9663,96.09493902
1760.75,140.7627,114.5997,67.5281,96.05050817
1761,138.9126,112.5676,72.2073,104.131539
1761.25,138.3366,112.2648,69.4231,98.89684793
1761.5,138.1431,112.0944,70.4492,97.00584471
1761.75,138.5289,111.7304,71.3967,100.0242317
1762,139.1287,111.4464,70.7501,105.4056745
1762.25,139.6611,112.4821,72.4097,109.8507597
1762.5,138.8633,113.4688,71.5604,117.0858703
1762.75,138.2187,114.1059,70.95,109.9163029
1763,137.7658,114.7129,73.3135,106.0029139
1763.25,138.4283,115.1894,71.0891,109.4196877
1763.5,139.4225,115.115,72.348,114.4382902
1763.75,140.6614,113.4034,73.187,109.1024845
1764,141.179,111.5411,69.928,101.9165857
1764.25,140.9472,109.3535,72.5707,109.0979789
1764.5,140.8161,107.3358,70.3621,106.3704543
1764.75,140.6414,105.5942,69.2372,103.6517114
1765,140.1952,104.7925,71.2826,100.576386
1765.25,138.5525,105.1602,70.6393,104.0273957
1765.5,135.8774,106.1458,71.3847,104.2475956
1765.75,132.4119,107.7247,71.6942,98.69935138
1766,129.4151,108.5006,76.1416,100.7136838
1766.25,128.282,108.6827,72.1209,105.7910648
1766.5,127.6994,107.9906,75.0142,105.0163386
1766.75,127.5102,106.8055,76.6253,105.8139822
1767,127.5221,106.5901,72.7,94.7892683
1767.25,127.8351,106.7825,75.3604,95.7385327
1767.5,128.8812,109.055,74.096,93.80642111
1767.75,130.0239,111.954,73.1451,97.04996393
1768,131.2235,113.7199,68.6552,67.84580278
1768.25,131.3729,115.259,71.7772,91.79509928
1768.5,131.3191,115.9624,70.0884,78.30537853
1768.75,130.8948,116.5708,68.9407,69.68521028
1769,130.1889,117.9899,74.6909,69.82408718
1769.25,129.369,119.4003,69.576,67.22015674
1769.5,129.369,119.3493,72.4071,66.05901233
1769.75,129.4767,119.1863,74.2928,66.53318085
1770,129.7648,117.9109,67.0175,77.83151338
1770.25,129.9735,116.4117,74.3265,69.89717935
1770.5,130.1022,113.7023,72.7699,65.14024741
1770.75,129.5861,111.4342,70.4707,73.17336166
1771,129.1689,110.7238,56.9062,77.5215975
1771.25,128.8883,109.899,63.4236,78.45805279
1771.5,128.9339,108.7877,59.6125,71.76508987
1771.75,129.0792,107.4617,57.1921,75.34087501
1772,129.2365,105.7367,67.604,89.29139448
1772.25,129.2718,104.0321,57.2787,80.45096987
1772.5,129.1677,102.3565,58.6555,85.61647468
1772.75,128.744,101.9284,61.7941,85.19450296
1773,128.3063,102.8567,82.13,90.38689172
1773.25,128.167,103.5732,73.1673,90.59404328
1773.5,128.322,104.112,78.3592,91.04139463
1773.75,128.7565,105.2015,81.6603,86.64315869
1774,128.544,106.6459,93.1854,87.12227568
1774.25,128.4394,107.3237,82.6754,92.0660331
1774.5,129.1307,107.6289,83.3335,90.51754391
1774.75,129.9408,108.2369,86.4449,87.4227623
1775,130.8445,108.9526,114.0769,76.26811835
1775.25,130.7824,110.3283,100.3691,90.6649473
1775.5,130.5975,111.8668,108.2043,82.1976401
1775.75,130.341,113.8943,113.2087,74.53396601
1776,129.0936,115.9971,117.8557,82.96931568
1776.25,127.2004,118.2273,115.6157,76.67338462
1776.5,127.1619,120.467,118.1286,81.25545334
1776.75,128.2549,119.2447,119.1027,83.88559714
1777,131.7454,117.9931,120.9299,78.07289557
1777.25,132.7477,116.5113,117.3543,82.03261749
1777.5,132.4212,114.9968,117.9222,85.15087306
1777.75,130.9588,113.2542,119.0365,83.29455411
1778,129.0741,112.2164,114.9421,59.00430438
1778.25,126.4017,114.191,121.4436,70.10372997
1778.5,122.7334,116.0923,120.002,65.52847825
1778.75,118.5758,117.7786,117.9219,61.63574937
1779,113.2248,119.6473,104.315,74.61153929
1779.25,107.9074,121.9057,111.5117,63.85567378
1779.5,102.6413,122.5603,107.4502,69.67429737
1779.75,100.2075,120.6351,104.8594,72.25353445
1780,98.9247,118.785,114.6319,80.61638342
1780.25,99.3865,117.0276,105.6011,73.51546779
1780.5,100.1346,115.2392,109.4189,72.52285653
1780.75,101.2438,113.4213,112.5188,75.09042569
1781,102.2521,113.0189,97.8591,98.85253431
1781.25,103.2966,113.6534,114.474,86.40282676
1781.5,104.7285,113.9089,111.2131,87.96572984
1781.75,106.4471,113.9528,105.9176,95.82634776
1782,108.4659,113.1069,89.5269,88.20972184
1782.25,109.5664,111.8912,91.6943,98.40321685
1782.5,110.3831,110.2796,88.0857,98.55958338
1782.75,110.7384,108.5504,87.0681,96.56023545
1783,111.4533,106.9499,100.3445,69.90445842
1783.25,112.4808,105.3747,92.5353,83.52810396
1783.5,113.3166,102.9125,96.2765,75.6307796
1783.75,113.7467,100.352,98.9911,72.55608891
1784,112.9208,98.0945,97.9367,69.43414995
1784.25,111.224,95.869,100.6361,70.92140116
1784.5,108.8999,94.333,99.5284,69.40464617
1784.75,107.4761,92.9189,98.6092,68.06205609
1785,106.6538,92.6798,95.4954,72.34255694
1785.25,107.2116,92.9563,97.5727,66.36993425
1785.5,108.1999,95.9696,97.6102,62.25932622
1785.75,109.4435,99.0284,96.9829,65.36869714
1786,110.2209,102.2456,91.0149,72.25704171
1786.25,109.9601,105.6679,93.2345,77.14014466
1786.5,107.5691,109.598,89.9788,77.41409524
1786.75,102.8785,112.3699,89.0251,72.88834741
1787,97.1579,113.0119,101.9729,73.89082558
1787.25,94.9362,113.1446,94.3694,71.83040427
1787.5,94.1578,112.5647,99.4584,74.08834895
1787.75,95.8194,112.7835,102.1991,75.9801476
1788,97.2822,113.8625,101.1276,73.62428916
1788.25,98.7008,113.061,101.987,78.28295798
1788.5,100.5611,110.6961,102.3027,76.64058888
1788.75,102.1096,108.9785,102.0623,76.7253405
1789,103.2241,107.6735,99.9459,79.75425122
1789.25,103.9532,105.8376,100.1388,73.62993019
1789.5,104.6513,103.7464,99.083,73.91966792
1789.75,106.0098,102.6835,98.9471,76.8007613
1790,106.808,101.9822,100.3515,80.52022204
1790.25,106.9603,100.4192,100.7986,81.34880156
1790.5,106.2725,98.6468,101.4721,81.11011351
1790.75,105.8371,98.0697,101.3789,80.6855633
1791,107.7043,97.6727,97.9203,76.18563011
1791.25,109.7097,98.0398,99.0992,80.03560884
1791.5,111.8474,98.462,97.5744,79.56582303
1791.75,110.494,98.5143,97.1093,77.58510981
1792,108.4283,98.4403,100.1511,74.46785578
1792.25,105.823,96.4807,98.8113,72.97541619
1792.5,103.9964,94.8241,99.7979,76.05252218
1792.75,102.7887,95.2437,100.2766,77.92771291
1793,103.2028,96.2765,100.3181,84.06648996
1793.25,104.1043,99.8907,100.155,74.95715966
1793.5,105.9396,103.4082,100.3121,82.16843048
1793.75,107.4546,106.6454,100.3722,85.00428163
1794,108.7591,109.8831,107.8468,83.91036278
1794.25,108.7357,113.1217,101.3135,81.19814464
1794.5,109.5316,115.8859,103.5357,80.23956806
1794.75,112.3825,117.8948,105.7157,84.33533147
1795,114.8264,120.4654,103.9328,87.98594975
1795.25,117.0539,123.7216,108.2439,87.2580765
1795.5,114.625,125.43,106.6382,92.2804707
1795.75,113.4124,125.6806,105.1933,90.29745757
1796,114.4887,125.1529,94.0603,69.82977261
1796.25,116.792,124.0604,101.3877,83.43975199
1796.5,119.6066,122.6711,97.376,74.87591079
1796.75,121.9178,121.1178,94.8662,71.91690827
1797,122.9422,121.3422,107.8401,81.65928338
