DEPTH,NO 6507/7-A-14,NO 6507/7-A-28,NO 6507/7-A-38,NO 6507/7-A-46
345.25,92.6527,59.9698,91.21,41.6722
345.5,93.4678,57.0843,91.21,42.446
346.25,96.0335,63.3377,91.21,42.9876
346.5,96.1814,67.1875,91.21,43.0855
347.25,92.1879,64.8588,100.33,45.6935
347.5,90.4871,61.5773,100.33,46.9189
348.25,85.0626,59.655,108.58,47.6814
348.5,83.3924,59.0302,108.58,48.5177
349.25,82.4006,64.5925,103.66,57.9345
350,86.6444,66.1656,104.53,49.5481
351,90.314,71.1317,101.2,43.903
351.25,90.329,70.6047,104.53,47.2851
352,88.8039,67.2572,120.52,42.6367
352.25,88.3072,68.0863,101.2,43.1379
353,86.7725,79.0792,121.61,45.4964
353.25,86.3002,84.7096,120.52,43.5059
354,84.7886,77.7985,116.83,48.7858
354.25,84.2747,70.9965,121.61,46.0825
356,84.198,59.3724,109.3,59.74
356.75,89.3079,63.6902,109.3,57.651
358,87.541,62.6021,115.96,42.5968
358.75,83.8349,67.9369,115.96,48.8302
359,83.1557,69.5442,119.87,37.1022
359.75,81.6137,69.7418,119.87,37.075
360.5,80.5417,69.4607,120.31,38.3798
360.75,80.1922,71.1421,120.31,39.8581
361.5,79.1549,71.0832,114.01,47.2703
361.75,78.8961,70.9036,114.01,49.1135
363.5,95.5755,82.8634,103.37,39.9529
363.75,98.1541,75.749,103.37,40.5959
364.5,104.9716,62.4897,118.14,50.1881
364.75,107.0903,60.5878,118.14,54.469
365.5,106.2101,64.3319,102.07,57.2812
365.75,99.9986,67.5032,102.07,53.612
366.25,91.8201,70.3631,98.81,48.465
366.5,89.7626,72.7182,98.81,46.9421
367.25,84.4599,77.695,104.35,47.2855
367.5,82.5055,77.091,104.35,48.5823
368.25,70.2792,68.1762,101.63,53.7077
368.5,70.0567,63.994,101.63,54.7574
370.25,87.3287,60.6495,103.8,50.0683
370.5,89.7954,62.1178,103.8,49.6154
371.25,94.9448,64.6477,110.32,50.5206
372,94.9886,58.0724,110.75,50.8068
373,93.8323,62.0784,100.76,46.7805
373.25,93.5344,63.3117,110.75,49.7181
374,93.0328,52.9922,95.77,50.5426
374.25,92.8849,50.3713,100.76,46.7432
375,95.7824,51.2311,130.44,51.3736
375.25,97.713,54.5513,95.77,51.7458
376,99.6211,60.1961,118.32,51.5882
376.25,100.2701,63.2301,130.44,50.5771
377,102.0319,55.0997,113.79,52.6132
377.75,100.2508,36.8095,113.79,52.5355
378,98.6332,39.9355,112.05,52.0818
378.75,93.469,49.1838,112.05,53.2859
379,91.8533,50.0485,112.05,42.0015
379.75,89.7037,50.7813,112.05,44.2715
380,90.354,53.2257,115.38,39.8152
380.75,90.1425,63.4894,115.38,38.2742
382.5,96.9101,74.6494,112.34,46.0926
382.75,100.3815,72.6862,112.34,46.0149
384.5,110.8297,91.1428,110.32,58.6745
384.75,111.7005,90.7326,110.32,61.9697
385.5,113.8669,74.9444,105.32,69.0641
385.75,110.6834,71.315,105.32,71.7633
386.5,99.0468,72.1096,111.51,74.5372
387.5,97.195,66.7688,116.83,60.3685
388.25,89.7011,63.5373,112.49,48.6908
388.5,82.0683,64.7763,112.49,47.5159
389.25,70.9094,63.9017,109.77,46.1827
389.5,70.7381,62.0231,109.77,46.1251
391.25,70.0662,53.2371,105.87,47.8159
391.5,69.976,48.8566,105.87,46.3836
392.25,70.242,54.6556,111.62,44.8632
392.5,70.5558,60.6426,111.62,45.3921
393,74.2731,72.0311,119.44,45.7505
393.25,77.5701,75.7472,118.14,45.9509
394,86.742,80.2146,119.87,54.4371
394.25,88.8211,79.657,119.44,47.2908
395,93.4328,75.934,115.53,52.1835
395.25,94.7147,73.6547,119.87,55.612
396,97.5036,73.2947,109.23,51.147
396.25,96.2603,71.9524,115.53,50.8274
397,89.7256,61.0266,104.45,55.1649
397.25,87.1568,59.7788,109.23,52.0774
398,77.8423,66.1701,107.49,56.0026
398.25,73.9333,68.9042,104.45,55.9093
398.75,68.1012,73.1559,107.49,56.3301
400,62.9992,73.874,111.19,53.3982
400.75,69.427,79.7423,111.19,50.3735
401,73.0434,82.1926,113.17,53.8927
401.75,90.0895,77.2394,113.17,54.5503
402,94.9797,71.3414,113.57,52.8391
402.75,100.5293,52.811,113.57,52.9502
403,100.028,48.2878,109.88,55.6109
403.75,95.3978,56.7073,109.88,54.9245
404.5,91.2165,54.5474,115.53,54.3795
404.75,90.0119,50.5414,115.53,53.5956
408.5,91.6004,40.3056,89.9,50.8597
408.75,97.8882,41.8232,89.9,50.3614
409.5,109.5606,41.1111,110.61,49.6314
410.25,111.8402,42.2239,88.38,49.3307
410.5,109.7324,43.8262,88.38,50.0222
413.25,85.4058,51.3809,90.34,46.0129
413.5,83.1298,51.5888,90.34,46.6731
415,96.4118,47.8859,92.73,54.4255
416,94.5877,48.3043,91.64,55.9174
416.25,94.6008,49.9723,92.73,55.125
417.25,104.1633,61.7525,91.64,55.227
419,90.6823,64.5448,90.88,52.6271
420.25,92.1538,61.565,90.88,52.3803
422,96.1876,56.9469,102.07,50.8638
422.75,92.3486,49.2955,102.07,51.4869
434.25,109.2085,62.788,94.68,40.7551
434.5,107.4812,62.9294,94.68,42.3465
435.25,106.6405,65.0175,91.64,46.4021
435.5,107.4644,63.2706,91.64,48.4818
436.25,108.4818,57.9828,93.38,54.5713
436.5,108.1043,56.2036,93.38,54.6636
437.25,106.6899,59.358,88.31,61.7435
438,105.3067,61.9307,92.94,54.5374
439,107.3438,59.7079,89.04,47.4477
439.25,108.6352,58.5508,92.94,50.9505
440,107.9145,58.7871,88.17,49.6618
441.25,118.8346,63.8566,88.17,51.6252
442,133.5067,62.9282,95.98,43.6478
443,134.5992,60.651,96.64,48.2037
443.25,132.0212,60.8759,95.98,42.7395
444.25,116.4464,68.7784,96.64,50.7152
445,108.3154,60.8016,96.09,56.0236
445.75,105.9513,59.693,96.09,55.5927
446,105.7837,57.8724,92.08,54.2734
446.75,105.3852,59.2762,92.08,55.1382
448,106.3876,65.054,84.26,64.0667
448.75,106.5224,71.4693,84.26,61.1183
449,105.9431,71.8624,90.88,65.6206
449.63,105.7603,72.1676,45.44,65.92005
450,105.4542,73.4196,86.21,59.0904
450.75,106.105,76.4247,86.21,60.2601
451.5,107.7476,71.7417,91.06,58.6911
451.75,108.2033,73.8524,91.06,58.7775
452.5,104.3443,77.6582,86.28,54.1206
452.75,102.2981,76.1517,86.28,50.3247
453.5,98.295,68.1586,90.7,40.6845
453.75,98.4782,68.5479,90.7,40.5254
454.5,100.2233,79.6166,90.85,47.7395
454.75,102.0791,82.2262,90.85,51.3455
455.5,106.0654,76.6066,90.88,59.7481
455.75,105.2852,73.992,90.88,60.3226
456.5,103.4743,72.5051,93.38,58.3936
456.75,103.355,71.7924,93.38,57.1607
459.25,97.9202,89.0771,96.42,47.9443
459.5,95.1933,90.4343,96.42,47.1486
460.25,88.772,83.7447,105.54,49.758
460.5,87.598,81.5734,105.54,51.7774
461.25,91.7447,80.9775,97.5,48.1901
461.5,93.6567,81.6988,97.5,44.118
462.25,99.7023,84.1737,94.68,29.8057
462.5,101.5978,85.9512,94.68,26.1106
463.25,104.3801,81.4428,97,23.4314
463.5,104.0493,81.7268,97,23.983
464.25,106.8985,77.7309,93.81,27.501
464.5,108.6481,77.5308,93.81,28.9764
465.25,111.8257,79.5844,93.38,32.4412
466,111.356,85.3941,94.75,32.4236
467,116.7636,82.1054,86.43,35.6323
467.25,118.2933,77.9942,94.75,32.9792
468,120.258,81.9467,92.51,46.468
468.25,120.8162,86.1773,86.43,37.4796
469,122.3969,82.3849,98.59,52.161
469.25,119.0254,79.9781,92.51,48.2033
470,101.7799,80.38,98.93,46.0018
470.25,102.7453,81.5922,98.59,50.1416
470.6,107.63915,79.014,98.76,47.17605
471.25,112.533,76.4358,98.93,44.2105
472,109.7265,73.9546,98.16,43.6295
472.75,111.4834,76.9422,98.16,41.6598
473,111.9053,75.9392,90.34,48.9911
473.75,111.3532,74.08,90.34,47.6667
474,110.9544,76.4178,89.9,44.3651
474.75,109.179,78.8807,89.9,47.15
475,108.0176,78.0529,89.9,33.985
475.75,106.1877,74.9693,89.9,34.9685
477,106.6719,72.1035,76.87,36.9305
477.75,108.426,71.2357,76.87,34.9782
478,108.426,71.067,81.65,48.3514
478.75,109.7324,70.3734,81.65,45.3573
479.5,112.6885,66.2897,78.61,52.8915
479.75,113.6148,67.5931,78.61,53.6009
480.5,116.2246,70.7522,77.96,55.664
480.75,116.8164,69.8337,77.96,55.2174
481.5,118.044,74.0367,78.71,52.5319
481.75,117.9405,75.5045,78.71,49.6623
482.5,113.9064,73.6329,81.76,40.118
482.75,113.4393,73.0832,81.76,39.2758
483.5,115.5298,67.9032,81.65,41.497
483.75,116.4139,67.9195,81.65,42.3937
484.5,120.1564,69.382,82.96,44.8201
484.75,121.1776,69.6506,82.96,44.6844
485.5,119.8009,71.4557,80.93,47.7248
485.75,118.1344,72.5848,80.93,49.6781
486.25,114.5273,76.7741,81,52.634
486.5,113.1357,78.2868,81,54.1536
487.25,112.1631,74.2964,93.7,57.1303
487.5,113.6209,74.9492,93.7,56.6998
488.25,119.5336,80.9888,90.92,54.7209
488.5,123.6589,80.2577,90.92,54.4592
489.25,131.5349,74.0043,89.04,52.9006
489.5,131.097,72.2601,89.04,51.9692
490.25,125.3341,74.9106,82.09,46.3345
490.5,121.4123,75.7923,82.09,42.7674
491.25,110.6712,78.8465,84.26,42.0208
491.5,109.7026,82.1309,84.26,44.1484
493,102.344,72.3051,83.68,47.9956
493.25,102.4425,73.1161,84.17,54.5434
494,100.399,76.7666,83.65,43.9845
494.25,97.1394,75.8374,83.68,45.5516
495,85.7194,74.1229,84.98,43.5201
495.25,83.882,72.6717,83.65,43.2934
496,75.3668,67.8893,89.18,48.8528
496.25,73.9715,69.3236,84.98,44.4893
497,73.701,74.6188,78.97,56.6038
497.25,73.584,75.5664,89.18,50.6722
498,73.2524,73.0176,81.43,54.6769
498.25,73.1368,73.2262,78.97,56.727
499,72.8037,77.9538,82.52,52.7794
499.25,72.697,77.3653,81.43,54.7713
500,72.3615,79.4171,81.07,50.6198
500.75,71.9723,79.269,81.07,50.4664
500.83,71.9137,78.1347,81.795,50.95205
501,71.8551,77.0004,82.52,51.4377
501.75,71.5417,79.7271,82.52,51.9812
502,71.4354,81.241,80.6,51.3304
502.75,71.0186,77.8551,80.6,50.4383
503,71.467,75.3487,87.3,51.3905
503.75,75.057,77.5793,87.3,51.5278
505,79.9867,72.6128,87.73,54.5613
505.75,82.4631,70.3267,87.73,55.5982
506,83.4027,69.1187,94.62,51.0659
506.75,86.0601,68.4039,94.62,51.3899
508.5,91.7996,82.9667,80.78,53.9116
508.75,91.463,87.419,80.78,54.921
510.5,76.101,105.9923,90.88,68.0165
510.75,75.8348,102.574,90.88,68.3858
512.5,77.1285,82.5867,87.73,62.38
512.75,81.1589,79.3092,87.73,59.6568
515.25,75.6599,79.8081,86,54.6881
515.5,75.6351,79.0938,86,52.3322
516.25,78.8776,69.2994,98.37,52.4226
516.5,79.3587,66.2732,98.37,53.9742
518.25,80.9807,76.4449,83.24,62.9826
518.5,81.5356,72.4869,83.24,65.3128
519.25,86.1404,67.9377,112.05,63.1028
519.5,88.4336,69.936,112.05,61.9361
520.25,87.2144,62.1627,83.82,55.7499
520.5,86.2016,58.6179,83.82,54.0883
521,84.0395,50.7555,94.25,53.9047
521.25,83.0756,47.155,87.3,51.2598
522,86.3118,38.5844,92.73,53.3378
522.25,89.8504,36.8971,94.25,54.0727
523.25,89.1644,34.7851,92.73,53.9019
524,91.6162,37.2561,96.85,58.979
525,98.0819,40.4912,94.54,59.6624
525.25,99.4529,42.88,96.85,59.534
526,85.2055,40.8039,97.29,59.6965
526.25,82.3064,38.2611,94.54,59.5322
527,84.7734,39.045,86.1,55.9781
527.25,86.6281,41.4946,97.29,59.6112
528,89.9413,41.6373,82.52,53.7647
528.75,90.4864,39.6181,82.52,53.4019
529,90.2403,38.8937,82.52,56.8452
529.75,86.9533,33.2798,82.52,56.2591
530,85.481,33.1584,95.98,61.2793
530.75,81.9519,44.3594,95.98,60.5183
531,81.5206,47.0913,87.73,62.0396
531.75,83.2152,48.7282,87.73,61.5101
532,83.7648,49.1199,87.73,68.6992
532.75,82.2419,50.1279,87.73,66.6571
533,81.339,50.1535,92.08,77.474
533.75,81.3825,51.9426,92.08,75.5175
534,81.9363,51.7859,85.13,74.8427
534.75,83.8285,46.5289,85.13,76.6994
535,84.2037,43.4104,85.13,71.2634
535.75,86.0281,39.9317,85.13,71.5395
536.75,86.2928,40.1447,80.35,71.9016
538.5,78.0801,44.7727,78.39,69.7322
538.75,78.362,49.1641,78.39,69.4436
539.5,82.9337,45.5647,76.66,69.0054
539.75,85.0983,40.6613,76.66,68.9575
541.5,83.8886,36.3349,78.9,64.6147
541.75,83.5928,37.8488,78.9,63.9784
542.5,83.9409,44.6362,77.53,62.9452
542.75,84.279,46.0585,77.53,63.845
543.5,84.434,43.3462,78.18,64.707
543.75,84.2701,41.6484,78.18,65.4614
544.5,85.3445,40.0468,79.48,68.858
544.75,84.6921,39.6394,79.48,69.5145
545.5,79.7791,41.5731,86.43,69.6227
546.25,75.2673,41.0119,87.73,69.442
546.5,73.8969,38.2705,87.73,68.9266
547.25,70.0604,43.3035,81.22,69.2163
547.31,69.4523,45.058,81.22,68.87495
547.5,68.8442,46.8125,81.22,68.5336
548.25,75.2766,49.4977,84.15,65.8254
548.5,77.8669,50.0186,84.15,65.7215
549.25,83.5188,55.2613,88.38,66.3098
549.5,83.4215,56.4237,88.38,66.6646
550.25,81.3647,58.0237,90.77,68.0568
550.5,80.5533,57.1016,90.77,67.5284
552.25,85.3337,60.9613,104.45,65.4122
552.5,82.1914,57.5691,104.45,65.5364
553.25,82.6894,47.8453,114.23,65.216
553.5,87.3798,47.2656,114.23,66.2389
554,82.6151,48.2272,104.45,68.6358
554.25,74.1285,49.1991,107.82,67.7843
555,66.7893,52.0436,100.33,76.3
555.25,69.9273,54.9918,104.45,69.6097
556,79.9967,68.2847,100.33,84.332
556.25,81.5103,72.1544,100.33,79.1394
557,76.903,69.5705,100.76,81.4093
557.25,75.7364,69.316,100.33,84.3332
558,70.3057,65.9761,101.41,74.3306
558.25,68.2339,61.0453,100.76,80.3202
559,68.7664,50.7649,104.93,61.6585
559.25,69.4371,49.6682,101.41,70.802
560,70.5621,46.5203,108.15,54.0896
560.25,71.0162,45.5523,104.93,59.2606
561,70.1581,43.7072,99.46,50.1826
561.25,69.571,43.6697,108.15,53.2533
562,70.4651,48.4542,111.19,43.2497
562.25,72.257,49.1309,99.46,48.9645
563,76.3596,50.698,106.41,37.8877
563.75,78.0776,59.1471,106.41,38.457
564,78.2855,58.0635,103.95,37.1228
564.75,76.8513,51.5412,103.95,37.2672
565,79.6672,50.023,105.25,35.8001
565.75,94.543,48.8913,105.25,36.1488
566,95.4317,50.1973,108.58,36.9535
566.75,89.2375,49.3797,108.58,35.9699
567,87.4539,49.1407,100.55,35.2043
567.75,85.5785,50.8491,100.55,36.2024
568,86.6733,49.998,101.63,33.9194
568.75,87.2982,48.9834,101.63,34.0496
569,86.4809,51.8934,98.03,35.9396
569.75,84.5938,55.7663,98.03,35.3129
572.5,155.5176,51.2362,99.94,37.9059
572.75,158.7517,50.4573,99.94,39.1832
574.5,151.8332,49.3013,92.8,48.577
574.75,147.567,46.0961,92.8,48.1521
575.5,152.0965,42.4046,84.84,46.7005
575.75,151.2147,40.7151,84.84,45.4535
576.5,148.0324,39.7887,86,41.4101
576.75,146.9074,42.2149,86,41.2415
577.5,143.3318,47.2195,81.65,41.5888
577.75,142.0896,51.0581,81.65,41.8588
578.5,138.368,58.775,85.56,43.998
578.75,136.9868,59.0168,85.56,45.1783
579.5,134.5163,50.7271,82.09,48.655
579.75,135.09,50.4146,82.09,49.0451
581.25,144.821,44.071,83.48,43.8561
581.5,145.2894,43.5321,83.48,43.7461
582.25,143.6318,39.5903,82.52,42.7762
582.5,142.5009,39.3639,82.52,42.7052
583.25,140.1431,33.3923,82.52,43.9
583.5,139.5495,33.0007,82.52,43.839
584.25,138.72,32.3001,85.13,42.5725
584.5,138.6036,32.9136,85.13,42.0549
585.25,137.3486,37.1298,76.44,41.8674
585.5,135.7547,38.0376,76.44,42.1727
586.25,131.9773,42.8685,80.35,40.5623
586.5,133.4798,42.9385,80.35,39.7833
587.25,135.2746,39.8613,81.87,39.3898
587.5,134.7222,39.6527,81.87,39.9723
588.25,138.4563,40.5428,82.96,44.4007
588.5,138.8692,37.8849,82.96,45.9357
589,136.5516,39.2362,85.27,49.1931
589.25,134.0322,38.4262,92.08,49.235
590,125.0639,37.694,92.94,56.7081
590.25,122.3365,36.1999,85.27,49.3107
591,117.8486,36.2061,92.29,56.8149
591.25,118.6713,35.3987,92.94,58.2729
592,123.9812,32.4286,90.77,58.7704
592.25,126.591,33.4429,92.29,56.5424
593.25,131.24,43.7214,90.77,59.4305
594,131.24,45.1244,92.22,54.6242
595.25,106.4888,62.2211,92.22,54.6797
596,101.6444,67.9708,77.89,60.2669
597.25,88.9749,63.8697,77.89,61.7288
655.25,116.5954,70.5672,111.19,68.2665
655.5,118.9402,70.8665,111.19,67.4859
657.25,111.18,66.6901,109.45,63.8158
657.5,108.2789,64.2004,109.45,64.5519
662.25,82.5608,47.2796,93.81,46.4142
662.5,83.6532,46.1907,93.81,46.632
663,85.4298,45.3107,98.74,44.5335
664.25,86.5574,58.287,98.74,44.3436
665,87.8839,55.7694,101.05,43.7105
666,86.4923,50.4707,99.37,43.0582
666.25,85.9289,50.298,101.05,43.5709
667,90.4955,42.8403,102.22,47.7193
667.25,93.1765,42.0732,99.37,44.1223
668,97.386,42.9257,103.15,45.014
668.25,92.3582,42.2165,102.22,47.7655
669,79.1401,39.6302,105.23,42.8235
669.25,78.347,40.1355,103.15,44.3379
670,78.1753,40.2939,107.46,41.5639
670.25,78.6873,39.3102,105.23,42.0051
671,81.3596,36.2736,113.79,44.3905
671.25,82.4504,35.8515,107.46,42.3773
672,82.0947,35.8873,107.46,46.3577
672.25,81.3033,36.0783,113.79,45.0404
673,80.4399,38.5051,109.45,49.032
673.75,80.1719,35.0314,109.45,48.7688
676,92.2658,56.4954,107.71,53.716
676.75,98.0436,59.5296,107.71,53.6677
678,81.6936,29.7523,107.13,51.9914
678.75,88.8684,29.1519,107.13,52.879
681,83.963,53.0425,115.7,33.5069
681.75,88.8307,74.9946,115.7,33.9056
682.75,87.2771,65.5329,115.82,36.4162
683.5,85.1693,61.2481,118.14,40.4307
683.75,84.443,62.5218,118.14,41.2128
684.5,82.5699,66.568,116.4,43.5591
684.75,82.4382,66.0938,116.4,45.2536
685.5,82.0833,60.0034,112.18,49.5103
685.75,81.9729,56.7796,112.18,50.4445
687.5,76.3637,77.3589,118.03,52.2688
687.75,75.7853,86.4448,118.03,52.0374
688.5,77.6776,105.8286,125.95,53.1953
688.75,78.3687,104.757,125.95,55.1298
691.5,84.8607,59.0927,127.4,58.4153
691.75,83.707,59.0474,127.4,56.2069
693.25,75.2457,51.8543,125.08,50.809
693.5,75.8727,52.6976,125.08,51.335
694.25,77.8762,52.8488,125.58,49.5363
694.5,78.5506,54.188,125.58,48.9104
695.25,80.5333,54.9507,124.56,49.4401
695.5,81.2346,54.4657,124.56,50.3858
696.25,83.2819,53.7701,115.82,53.8685
696.5,84.149,53.2106,115.82,55.0434
697.25,87.2634,56.2602,115.53,54.3436
697.5,88.2392,61.0389,115.53,53.065
698.25,91.5363,70.3968,127.11,48.2583
698.5,92.2921,71.8599,127.11,47.4688
701.25,97.4698,48.8573,148.25,57.1198
701.5,97.9252,48.8059,148.25,57.7009
702,98.8031,50.6021,145.93,51.8971
702.25,99.2086,50.7123,149.41,57.6361
703,102.953,49.0429,146.94,49.8075
703.25,105.9125,49.2973,145.93,50.2472
704,107.5233,48.8592,142.06,46.1705
704.25,106.0334,48.8788,146.94,49.7356
705,98.1886,47.9227,144.86,43.3977
705.25,95.7283,48.5859,142.06,44.5528
706.25,85.3284,55.7594,144.86,43.9681
708,87.972,55.5094,98.68,53.2923
709,87.972,52.6085,112.13,48.2608
709.25,87.972,52.8267,98.68,51.4119
710.25,87.972,60.6323,112.13,47.121
712,103.0578,52.1422,119.87,52.6511
712.75,117.4566,49.9831,119.87,53.3443
713,118.1792,49.5246,132.61,62.4341
713.75,117.4811,51.5533,132.61,58.944
714.75,116.0326,59.8796,138.98,79.3438
715,115.5907,61.1147,142.46,85.0537
715.75,114.3513,62.0795,142.46,85.2922
717,112.0612,64.8084,163.3,79.7028
717.75,109.7861,53.2949,163.3,79.9867
718,108.9803,49.2275,199.79,72.5903
718.75,107.1792,49.6756,199.79,75.0811
719,106.852,50.1101,199.79,71.7437
719.75,106.8421,49.1331,199.79,71.1001
720,105.9681,48.7644,152.88,65.2925
720.75,101.0419,46.5652,152.88,67.2741
721,99.1032,45.6532,156.36,60.3116
721.75,100.8386,45.7357,156.36,60.8694
722.75,121.0896,40.4071,164.46,60.2561
723.5,127.0635,45.2467,166.78,55.783
723.75,126.82,46.5756,166.78,54.6141
724.5,126.9072,47.5833,173.73,53.3491
724.75,126.5672,46.7571,173.73,55.2201
725.5,123.0891,48.4104,207.43,64.1382
725.75,121.8537,49.8566,207.43,61.5384
726.45,121.1703,50.844,103.715,58.1665
727.5,117.0406,52.1291,156.36,51.0219
727.75,116.5785,53.3899,156.36,48.9616
728.5,117.5786,52.3671,154.18,40.5789
728.75,117.1443,50.086,154.18,39.4478
730.5,98.7534,52.7552,153.17,38.7255
730.75,95.2815,52.0005,153.17,40.8066
731.5,79.5903,54.9028,156.36,47.6853
731.75,78.0978,56.8158,156.36,49.2309
732.5,81.7961,64.7912,178.07,56.4269
732.75,82.9769,66.3086,178.07,58.1825
734.5,90.8329,70.442,138.98,52.7645
735.25,96.7557,61.4802,142.46,46.8054
735.5,100.5553,59.458,142.46,45.5413
736.25,110.9405,60.7683,149.41,43.8218
736.5,115.7727,61.7897,149.41,43.1998
737.25,123.5924,63.1961,147.67,43.976
737.5,123.4141,63.1906,147.67,44.5882
738.25,115.8234,61.6307,152.59,46.3568
738.5,115.8244,59.9398,152.59,48.14
740.25,127.9833,50.6326,149.84,43.461
740.5,128.3467,45.791,149.84,42.4171
741.25,126.8763,42.2894,154.62,40.1224
741.5,126.1662,47.2058,154.62,39.2212
742.25,128.3124,59.9752,146.63,37.9795
742.5,132.6435,63.3087,146.63,38.1954
743.25,141.5209,62.5755,140.72,39.7044
743.5,142.9595,61.599,140.72,40.1303
745.25,145.1982,62.4339,144.41,37.7651
745.5,144.4424,62.7817,144.41,36.2534
746,144.579,65.1796,141.59,28.6723
747,150.4077,76.1497,128.56,32.947
747.25,153.0661,76.7768,141.59,28.0537
748,162.2746,72.8903,136.2,42.0435
748.25,164.3624,70.1063,128.56,35.4227
749.25,169.6655,71.067,136.2,43.1894
750,176.8856,76.0082,143.04,41.1011
751,185.9135,73.4324,145.64,41.833
751.25,186.479,71.7008,143.04,40.9488
752,187.3943,70.1809,143.33,40.2306
752.25,186.2033,70.7692,145.64,41.8379
753,180.1222,76.5055,139.48,37.7523
753.25,178.7645,75.6699,143.33,39.7906
754.25,163.5501,57.3504,139.48,37.2127
756,158.2056,63.1887,149.41,53.5007
756.25,157.746,60.1904,143.76,49.1733
757,158.6308,65.382,143.04,55.1392
757.68,79.3154,70.8052,143.04,55.0438
758,137.0192,79.7528,146.32,53.4291
758.75,123.6178,94.3201,146.32,54.3219
760,111.1722,86.826,154.27,52.4191
760.75,104.9516,77.9743,154.27,53.0776
761,101.9087,77.996,151.49,51.9919
761.75,103.8937,81.4904,151.49,51.5344
762,117.4241,81.0607,146.8,47.784
762.75,138.0111,85.2365,146.8,48.735
763,137.4912,86.8031,145.53,45.5318
763.75,135.8325,86.891,145.53,46.3568
764,135.2707,82.9712,149.41,39.7997
764.75,133.6493,76.148,149.41,41.503
766,141.5444,73.5299,151.14,33.6601
766.75,134.306,70.9253,151.14,34.6218
767,131.7493,71.6363,152.88,36.6826
767.75,124.6743,68.5486,152.88,35.0396
769.5,140.8179,63.9183,155.2,49.1939
769.75,139.8002,62.9822,155.2,50.1332
771.5,131.2738,60.1575,158.53,58.5021
771.75,130.9282,60.2922,158.53,60.5199
772.5,129.9493,60.8192,154.18,65.9267
772.75,129.6171,60.3572,154.18,65.2794
774.5,125.2629,61.9814,147.67,59.6964
774.75,123.762,64.6325,147.67,60.2136
775.5,117.4004,72.8596,148.02,60.5565
775.75,115.9924,77.4168,148.02,60.5054
777.5,125.7249,84.7818,161.57,51.2059
777.75,127.3993,84.7335,161.57,48.5944
778.5,132.1359,78.9297,163.88,48.6183
778.75,133.7441,75.5847,163.88,49.7196
779.5,134.5811,74.0189,158.09,54.8109
779.75,131.0603,76.206,158.09,56.6875
780.25,126.0968,85.1218,149.41,61.2601
780.5,128.7339,86.8973,149.41,62.4558
781.25,139.0273,89.9467,142.46,67.6597
781.5,138.4698,89.2341,142.46,70.7426
782.25,136.734,94.8258,148.83,80.3483
782.5,138.6693,99.4881,148.83,83.3032
783.25,150.4589,105.9727,151.14,85.2097
783.5,152.8252,106.6919,151.14,85.0297
785.25,153.2239,113.7513,146.3,84.31
785.5,152.9542,120.8269,146.3,82.2295
786.25,151.1348,131.4178,146.51,78.997
786.5,150.6903,132.0341,146.51,78.2121
787.25,148.9825,131.978,142.46,77.1391
