DEPTH,BONA0014,BONA0019,BONA0042,BONA0047,BONA0049,BONA0053,BONA0054
722,90.826,48.2723,76.3179,102.09,64.2783,86.7884,92.6127
722.25,83.7598,49.891,76.5053,101.0458,63.5871,88.0649,93.3058
722.5,83.9149,49.6261,75.32,99.8003,63.4342,89.3675,93.9967
722.75,87.0797,48.9129,75.7112,98.3477,63.7643,90.7133,94.5967
723,98.8703,46.7449,81.9854,96.7679,62.4118,92.104,95.0669
723.25,95.663,48.1457,77.9557,95.0997,59.7395,93.1625,95.4874
723.5,100.7098,47.9562,79.5432,93.7737,58.8806,93.8776,95.9849
723.75,100.3108,47.3291,81.0333,92.6038,59.2623,93.8542,96.6401
724,90.4935,46.7966,83.7989,92.6863,61.1992,93.0676,97.4877
724.25,96.5515,46.4547,82.4281,93.1146,64.0606,91.7256,98.5444
724.5,94.0657,46.2382,82.8141,94.3542,65.8429,89.8099,99.8304
724.75,92.2191,46.5174,83.1742,95.704,67.0707,88.0601,101.3744
725,86.8163,46.4674,88.7304,96.6768,67.0288,86.4815,103.2192
725.25,89.3613,47.0748,84.469,97.613,66.427,85.744,105.424
725.5,88.341,47.2641,85.1973,98.201,66.4206,85.874,107.9736
725.75,87.5565,46.8747,86.2777,98.8075,66.6373,86.2082,110.6428
726,84.6162,45.7589,109.1405,99.5035,68.9784,86.7527,113.0775
726.25,86.8012,45.9454,92.1588,100.2497,71.9876,86.1778,115.0335
726.5,86.9212,45.5149,97.201,101.1329,79.0255,84.4502,116.493
726.75,85.8767,45.66,102.901,101.8109,87.1077,81.5169,117.5989
727,83.3686,44.0946,114.6639,102.1316,90.38,77.343,118.5375
727.25,83.0602,45.5712,113.4883,102.642,92.6497,73.1428,119.4849
727.5,81.4496,45.3178,117.1077,103.3736,95.6155,68.9154,120.5582
727.75,82.1932,44.6636,116.2748,104.1721,98.6937,65.4597,121.7798
728,90.4215,45.09,93.9966,105.0235,97.0813,62.7969,123.1071
728.25,85.1362,44.0361,109.5336,105.7914,94.9146,61.5067,124.5254
728.5,87.0119,44.0639,104.3736,106.5156,93.3223,61.6257,126.0769
728.75,88.7309,44.6014,99.1197,107.6612,91.7748,63.3826,127.7866
729,100.1734,45.4735,74.9397,108.9458,89.3318,66.8199,129.5426
729.25,92.4467,45.2947,89.06,110.488,86.8526,71.0636,131.0793
729.5,94.5325,45.4798,83.9224,112.076,85.9152,76.1341,132.056
729.75,97.2924,45.5524,78.6421,114.3749,85.0123,80.5164,132.151
729.84,102.36225,44.25245,77.27135,115.52455,85.01225,82.35505,131.6732
730,107.4321,42.9525,75.9006,116.6742,85.0122,84.1937,131.1954
730.25,103.8819,44.5407,71.7417,118.0751,84.9333,86.7043,129.2969
730.5,107.7383,43.6891,71.7354,119.1127,83.6466,88.0205,126.821
730.75,107.9123,43.2897,72.3135,117.9121,82.433,88.9033,124.2263
731,98.8257,41.929,85.882,116.5705,81.9173,89.3428,121.8515
731.25,105.9828,42.9555,79.4942,114.7739,81.4479,89.7045,119.792
731.5,104.3622,42.8741,83.1048,112.9024,81.2931,89.9865,117.9333
731.75,101.6866,42.3376,85.34,110.8812,81.588,89.6558,116.1066
732,86.5738,44.8398,81.4085,108.856,84.219,88.6992,114.23
732.25,95.739,42.2008,85.2627,106.8252,86.5082,87.0213,112.3055
732.5,92.6129,42.6028,83.9425,104.2974,87.3852,84.6071,110.3017
732.75,89.5849,43.6883,82.6695,101.3236,88.2739,82.0674,108.0528
733,82.6532,52.9616,78.88,97.205,89.2025,79.3996,105.3263
733.25,84.5564,46.3322,80.5004,92.3963,89.8921,77.0511,102.0722
733.5,82.7108,47.9869,79.6827,87.5119,89.9074,75.0279,98.6504
733.75,82.5382,50.4693,79.3265,82.5981,89.7051,73.4068,95.7738
734,89.463,64.8946,78.3796,78.8356,88.9828,72.1952,94.1831
734.25,83.4517,55.5041,78.2459,75.3297,87.82,71.4066,94.3058
734.5,84.367,58.1975,77.9115,73.9585,85.7565,71.0485,96.1071
734.75,86.7871,61.6403,77.8764,72.8067,83.5568,71.2361,99.152
735,105.4073,70.3617,83.3541,73.3969,81.1169,71.9787,102.8108
735.25,92.8876,67.2263,79.1414,74.0061,79.2778,73.3204,106.466
735.5,96.4389,69.2338,80.1704,74.7721,78.3583,75.2711,109.6661
735.75,100.8507,69.6757,81.2726,75.6053,78.3414,77.5465,112.215
736,98.4908,77.7889,97.6959,76.699,79.528,80.1518,114.0922
736.25,105.1772,72.2105,85.704,78.2746,80.2618,82.5019,115.3551
736.49,104.66205,73.14655,87.41065,39.1373,40.1309,83.5475,115.72895
736.75,101.4568,76.0645,93.0101,83.6612,80.0057,85.9211,116.4483
737,85.564,79.1929,114.0664,86.3697,78.8618,86.4751,116.4889
737.25,94.9968,78.3184,102.3387,88.8362,77.477,86.451,116.2913
737.5,91.4156,78.7892,106.9467,91.0565,75.8776,85.8409,115.8766
737.75,88.44,78.9914,110.6718,92.5843,74.7133,85.489,115.248
738,81.3057,79.4053,117.7351,93.636,73.8879,85.3985,114.4079
738.25,84.111,79.3911,116.3887,93.7788,74.8136,85.7621,113.3162
738.5,82.8906,79.5291,118.4197,93.512,76.9287,86.5852,111.825
738.75,82.066,79.3985,118.3781,92.855,78.395,87.2601,109.7978
739,79.289,82.9521,104.3764,92.0919,79.4785,87.7851,107.2362
739.25,80.313,80.0179,115.3221,91.1454,81.1085,87.8222,104.331
739.5,79.2826,80.7591,112.2938,90.1746,83.0172,87.3661,101.5028
739.75,79.209,82.0604,108.4466,90.0616,82.213,86.9123,99.2304
740,81.9734,79.0569,92.654,90.0482,80.2223,86.4608,97.7592
740.25,81.1805,82.0838,100.1603,91.0221,79.683,86.5043,96.9931
740.5,83.3612,81.1781,97.1059,91.9667,79.683,87.0474,96.6129
740.75,82.8787,80.1141,94.3799,92.7717,77.5196,87.937,96.2995
741,85.9911,79.0416,88.9662,93.3047,74.6823,89.1761,95.9065
741.25,82.2129,78.0285,91.0456,93.1043,72.4028,90.1923,95.5682
741.5,82.633,77.3482,89.9062,92.6698,70.2665,90.9839,95.6141
741.75,84.2205,78.1105,89.0802,91.8325,67.2494,91.0979,96.269
742,85.6832,85.4227,85.9545,90.8663,64.051,90.5299,97.4152
742.25,87.7054,80.6636,88.7262,89.7515,61.7321,89.4777,98.6456
742.5,89.411,82.2846,88.3502,88.8287,59.5532,87.9386,99.473
742.75,87.804,83.9011,87.3229,88.0559,58.4947,86.5698,99.5772
743,74.5671,86.7541,73.4909,87.725,57.5661,85.3722,98.8784
743.25,82.8301,86.5648,83.3687,87.6235,57.6924,84.8099,97.4958
743.5,79.8641,87.4295,80.5311,87.7235,57.8987,84.8859,95.6751
743.75,77.193,87.1992,76.9288,87.8889,59.1101,85.2679,93.7779
744,74.1734,78.7092,66.3298,88.9281,60.3603,85.9569,92.2284
744.25,73.5385,85.4703,70.7907,90.1194,60.6219,86.3627,91.3972
744.5,72.7532,83.8954,68.558,92.2311,60.8656,86.4842,91.5056
744.75,73.3581,81.1979,67.1655,94.4695,60.6442,86.2618,92.6215
745,78.3994,74.3842,65.9862,98.3208,60.3815,85.6948,94.6223
745.25,74.8104,77.0166,65.9824,102.3284,59.5046,85.1564,97.233
745.5,75.4206,75.5667,65.8946,107.2784,58.6825,84.6469,100.0699
745.75,76.8488,75.0312,65.9138,112.0174,58.3729,84.5077,102.6792
746,84.6587,69.9536,63.3355,116.0855,57.9715,84.7392,104.7019
746.25,80.4028,73.3222,66.0158,119.7858,56.9549,85.3105,106.0291
746.5,82.4735,72.252,65.2491,122.7596,56.0704,86.2216,106.8354
746.75,83.6334,71.152,64.4102,125.1638,55.8639,87.1217,107.4569
747,83.5862,65.1845,61.0299,126.822,55.8907,88.0108,108.1676
747.25,84.5632,68.3971,62.4074,127.4558,56.8709,88.6199,109.0423
747.5,84.3031,66.9749,61.6905,127.1806,57.9104,88.9494,109.8957
747.75,83.9514,66.036,61.259,126.1953,59.1485,89.1683,110.3227
748,88.4527,64.3666,67.4525,124.787,60.4872,89.2768,109.9653
748.25,84.3962,64.6439,61.6929,123.0928,62.1072,89.502,108.7653
748.5,85.3765,64.2454,62.6372,121.2892,63.4607,89.8435,107.0363
748.75,86.8771,64.3465,64.9936,119.5752,64.183,89.751,105.2806
749,92.7717,65.8904,71.915,117.8808,65.1675,89.226,103.9042
749.25,90.597,64.1048,69.9543,116.5904,66.6842,87.9139,103.0741
749.5,92.8228,64.1016,71.8711,115.3196,67.7734,85.8182,102.6994
749.75,92.9467,64.9884,72.3293,112.8625,68.1138,83.6476,102.5167
750,86.8913,67.0952,66.3643,110.3513,68.098,81.4024,102.2172
750.25,91.6019,66.8438,70.4829,107.4063,67.5409,80.1967,101.5815
750.5,90.2914,67.5178,68.9088,104.4256,67.3893,80.0247,100.5997
750.75,88.6169,67.2506,67.2537,101.3091,67.7745,81.23,99.4783
751,82.4899,66.2495,64.9921,98.303,67.9811,83.8037,98.463
751.25,85.6573,67.313,65.6518,95.5489,67.9811,87.0484,97.6904
751.5,84.4919,67.3633,65.2452,93.2886,68.5281,90.9593,97.1582
751.75,83.4803,66.8618,64.9198,91.7646,69.6286,94.3101,96.7666
752,77.1967,64.331,71.9219,90.8222,71.5172,97.1054,96.398
752.25,81.1083,65.2756,65.595,90.4653,74.1034,98.9799,95.9451
752.5,79.6728,64.4703,67.2359,91.2547,77.0252,99.9415,95.3526
752.75,78.4221,64.2096,69.3532,92.8235,80.2066,100.5918,94.6518
753,70.2833,75.3511,73.8198,95.1426,83.1045,100.9338,93.9099
753.25,75.8436,65.6733,73.7329,97.7955,85.8112,101.0271,93.2355
753.5,74.4731,67.6313,75.2016,100.5759,85.8392,100.8741,92.7709
753.75,72.424,71.5355,74.699,103.3904,84.2985,100.1814,92.619
754,66.7844,85.7284,64.9599,106.2551,83.8904,98.9548,92.7552
754.25,68.9143,78.8895,71.3147,109.1262,84.0554,97.9555,93.0309
754.5,67.6488,82.0396,68.8753,110.922,84.4291,97.1809,93.3106
754.75,67.1646,83.9874,66.676,112.6779,84.8934,97.7378,93.6246
755,67.579,88.9793,62.3322,114.1925,86.0238,99.61,94.1346
755.25,66.8151,86.8354,63.9986,115.5508,87.3995,102.7713,95.0308
755.5,66.9001,87.8223,63.3228,116.1793,89.364,107.2053,96.3311
755.75,67.2238,88.4444,62.8663,116.4409,91.5102,111.8015,97.8541
756,71.2284,85.7829,62.869,115.7264,92.8498,116.558,99.2165
756.25,68.4738,89.2525,61.771,115.0655,93.9847,120.2109,99.9622
756.5,69.4391,89.0766,61.6447,114.496,95.8684,122.7761,99.7969
756.75,70.3381,87.5656,61.6753,114.021,97.9044,123.6283,98.7579
757,73.3068,78.1638,71.5935,113.6541,97.6244,122.7932,97.0713
757.25,71.7376,83.2004,64.2636,113.9103,96.9811,121.09,94.9887
757.5,72.1978,80.9093,66.2103,114.6485,95.7668,118.5322,92.7256
757.75,72.7466,79.4669,68.6138,115.5782,94.4874,116.0963,90.5148
758,79.5636,74.5207,89.8995,116.6061,92.0328,113.7801,88.6395
758.25,75.3936,77.2619,75.1497,117.3208,89.4912,111.6754,87.414
758.5,77.6743,76.356,79.0627,117.9353,87.1555,109.7788,87.0667
758.75,78.6983,75.4386,84.3073,118.3642,84.8272,107.848,87.5604
759,82.251,69.8882,94.3743,118.7614,82.0218,105.8839,88.6468
759.25,80.0556,73.6014,94.1779,118.2613,79.347,103.6355,90.0725
759.5,80.5007,72.5276,97.6637,117.6712,80.7398,101.1083,91.7168
759.75,81.3506,71.0216,96.68,116.2104,82.0095,98.2021,93.6193
760,77.1211,67.5039,73.2095,114.5139,81.5004,94.9243,95.9523
760.25,81.3484,69.7871,89.2457,111.428,81.2411,91.8457,98.8366
760.5,80.223,69.4307,83.5491,108.2252,83.2772,88.9625,102.085
760.75,78.6967,68.3737,77.2712,104.6564,85.6525,86.7679,105.1858
761,72.5439,66.2478,72.2377,101.5005,90.2679,85.2478,107.5885
761.25,75.7239,67.1431,70.2413,99.1509,95.0154,84.1975,108.9923
761.5,74.3485,66.8068,69.9352,97.7221,100.4322,83.607,109.4999
761.75,73.4192,66.5365,70.1562,97.4866,106.237,83.558,109.4793
762,77.4811,66.1757,86.5888,98.1473,113.6107,84.0385,109.1792
762.25,74.705,65.91,74.6658,99.5951,119.3062,85.0714,108.6405
762.5,77.2309,65.7388,78.5197,101.1867,119.4369,86.6441,107.8333
762.75,77.4911,66.0076,82.4713,102.8631,119.4572,88.0983,106.7039
763,78.4514,66.7089,88.6214,103.7172,119.1717,89.4369,105.2265
763.25,77.5202,66.0806,89.5084,104.2612,118.0187,90.3521,103.5631
763.5,77.5653,66.1341,91.4332,102.9754,114.8271,90.8542,101.9895
763.75,77.9862,66.5725,90.5659,101.296,112.5749,91.2937,100.7088
764,79.6382,64.0632,75.506,98.7728,112.2139,91.6722,99.787
764.25,79.3242,66.0703,85.1364,96.1892,112.6079,91.9157,99.186
764.5,80.2445,65.3821,81.5127,94.3753,114.3139,92.0277,98.8427
764.75,80.0083,64.5678,78.3818,92.6789,115.9293,91.7716,98.8978
765,81.4659,67.3915,68.7516,91.9008,117.4082,91.157,99.6201
765.25,80.1518,64.3385,73.4059,90.9839,117.4442,90.7549,101.1888
765.5,80.767,64.8942,71.6036,89.5467,115.5835,90.5594,103.6716
765.75,81.1308,66.1494,70.2078,87.7362,113.3995,91.1496,107.0349
766,69.5873,70.5831,62.5009,85.084,110.8442,92.5038,111.0604
766.25,79.2715,68.6011,67.2549,82.5179,108.4691,94.212,115.4525
766.5,76.7906,69.6072,65.5784,80.079,106.2749,96.2642,119.8767
766.75,73.2486,70.1146,63.8493,78.2925,105.073,97.7822,123.9184
767,68.0662,71.983,61.7252,77.1558,104.7432,98.7818,127.1093
767.25,68.149,70.957,61.2616,76.9533,104.3379,99.5659,129.0893
767.5,66.9586,71.3264,60.6467,77.379,103.8741,100.141,129.5395
767.75,67.4209,71.6853,60.5639,79.1564,102.804,101.6926,128.2757
768,68.86,69.5071,67.55,81.5277,101.32,104.1908,125.4135
768.25,68.9863,72.1351,63.1112,84.6785,98.5555,108.0194,121.3234
768.5,69.9366,71.8909,64.7454,88.0344,95.0242,113.1363,116.4764
768.75,69.4752,70.7113,66.1969,91.6998,92.3995,118.9257,111.4599
769,68.3028,67.5961,70.6656,95.404,90.2491,125.3658,106.8526
769.25,68.5111,68.2454,68.6448,98.0391,87.8767,131.6782,103.0447
769.5,68.191,67.3115,69.684,100.537,85.4033,137.8673,100.2367
769.75,68.2278,67.1373,70.1305,101.6813,85.1517,142.3979,98.5851
770,73.6566,73.6975,74.1168,102.7066,85.77,145.3257,98.113
770.25,68.8796,69.5084,71.6165,103.1859,84.3177,145.88,98.5812
770.5,69.5098,71.2791,72.5558,103.4085,82.1742,144.1424,99.5335
770.75,71.5109,72.7275,73.4737,102.9575,82.1334,141.2583,100.3886
771,90.8025,69.3948,74.7234,102.3978,82.683,137.2679,100.6916
771.25,77.5817,73.5884,74.513,101.6555,80.6446,133.6785,100.3586
771.5,81.6931,72.952,74.7923,100.8129,78.0065,130.4757,99.6144
771.75,86.226,71.1367,75.0219,99.857,76.9549,128.0596,98.7629
772,114.7342,64.7364,76.8539,99.1696,76.199,126.4014,98.0003
772.25,96.4765,67.8153,74.3861,98.6875,76.1518,125.1842,97.2662
772.5,102.2635,66.4436,74.6722,98.3296,76.2069,124.3917,96.2863
772.75,108.4771,65.5282,75.2574,98.0347,77.2008,123.2976,94.9276
773,127.6695,64.0379,89.1636,97.6858,78.2933,121.9135,93.5114
773.5,123.6794,63.888,81.9537,97.2902,81.7416,116.6138,92.6164
773.75,125.7889,63.9891,85.3854,97.3166,81.181,112.9695,93.4808
774,124.1195,65.7847,103.5506,97.5242,80.5411,108.7646,94.7937
774.25,127.6035,63.9748,92.9687,97.7025,80.7673,104.6672,96.0942
774.5,127.3434,64.173,96.7825,97.1711,80.9292,100.6728,96.991
774.75,125.7951,64.9247,100.305,96.3941,78.9506,97.2902,97.3115
775,108.1473,67.4826,99.9504,94.3923,77.0199,94.4944,97.0826
775.5,117.108,67.6072,104.8888,90.5278,74.4545,91.8517,95.4805
775.75,112.6689,67.6077,103.0792,89.4758,71.1362,91.6834,94.3174
776,91.3584,68.8367,85.2175,89.6895,68.0493,92.1619,92.9528
776.25,103.4843,67.0982,95.2454,90.653,66.6204,92.3722,91.4463
776.5,98.8077,67.0923,91.1086,92.3214,65.2268,92.3257,89.9147
776.75,95.0396,67.861,87.304,93.5097,64.0279,91.7967,88.4249
777,85.1279,74.3206,81.1254,94.4181,63.4024,90.8061,86.9178
777.25,89.1392,70.2326,83.5438,93.9467,65.3089,90.3381,85.282
777.5,87.0585,71.6282,82.7555,93.0101,67.2903,90.3696,83.3742
777.75,86.0432,73.0236,81.9721,91.8183,69.5437,91.6538,81.1273
778.25,84.5512,75.4217,80.2231,90.3766,72.6115,97.4493,76.6784
778.5,84.006,76.2317,79.2092,90.2572,73.3337,101.5602,75.3914
778.75,82.9113,76.4659,78.5971,90.7912,73.0761,105.0942,75.3053
779,78.0057,71.3069,79.9081,91.4153,73.1357,108.0779,76.6725
779.25,79.7314,75.0042,78.3732,92.3733,73.9053,109.5074,79.4729
779.5,77.6156,73.7445,78.4746,93.4062,74.6188,109.4554,83.5297
779.75,77.7106,72.3857,79.1503,94.5918,75.2233,108.8356,88.5013
780,80.2783,64.5924,80.0826,96.3338,76.4066,107.6749,93.7967
780.25,78.9342,70.7679,80.2989,98.7703,78.5707,107.3304,98.6278
780.5,79.9196,69.6716,80.5578,101.1448,79.8204,107.7624,102.2224
780.75,80.1332,67.51,80.3178,103.4708,79.7104,108.6604,104.1502
781,81.5459,56.7548,79.2483,105.0159,80.2998,110.0015,104.4804
781.25,81.0439,60.2418,79.8552,106.1885,81.8044,110.9106,103.6118
781.5,81.8642,57.2591,79.6762,107.115,82.8146,111.4092,102.0512
781.54,81.8051,57.0534,79.60575,107.5462,83.0344,111.49275,101.1629
781.75,81.746,56.8477,79.5353,107.9774,83.2542,111.5763,100.2746
782,82.9997,60.31,74.5465,108.374,83.6225,111.4288,98.5841
782.25,82.5428,57.2552,78.9085,108.7199,83.918,111.2577,97.2994
782.5,83.6432,57.9863,77.75,108.9053,84.5389,111.0642,96.7286
782.75,83.3799,59.1434,76.4537,109.0773,85.4526,110.6628,97.0203
783,80.7412,65.2058,70.8947,109.1683,86.9045,110.0642,98.1062
783.25,81.7251,61.4941,72.8315,109.1895,88.7834,109.2718,99.7174
783.5,80.3746,62.6903,71.6609,109.0097,90.8059,108.2957,101.4776
783.75,80.4961,63.9085,70.9687,108.7839,92.9288,107.3397,103.1697
784,80.1047,68.2459,71.5488,108.4813,92.3081,106.4026,104.891
784.25,81.1017,66.6457,70.9806,107.726,90.0031,105.2648,106.9293
784.5,81.4718,67.722,71.1681,106.5002,87.6893,103.9372,109.3954
784.75,80.8299,68.1484,71.3581,104.7463,85.3707,102.4615,112.3106
785,77.4107,69.1938,72.2745,102.6498,83.2207,100.8459,115.5697
785.25,79.1991,67.7605,71.5449,100.5733,81.1494,99.6774,118.8771
785.5,78.2788,67.6894,71.586,98.5044,79.22,98.9313,121.908
785.75,77.8259,68.3471,71.9565,96.4726,77.3478,98.5968,124.3609
786,77.5129,74.0094,72.2109,94.448,74.7014,98.6508,125.9605
786.25,77.2318,70.3705,72.4772,92.6857,71.7883,98.4079,126.5815
786.5,77.0717,71.5995,72.4544,90.9875,69.3731,97.8848,126.2313
786.75,77.2778,72.9193,72.1952,89.9639,67.1024,97.3615,124.9795
787,79.8459,76.4326,73.2994,89.1882,66.4848,96.838,122.8839
787.25,77.799,74.7056,72.366,89.487,66.265,97.4136,120.0717
787.5,78.0891,75.4273,72.7703,90.25,66.9854,99.0248,116.8143
787.75,78.9455,76.1925,73.2172,92.0778,67.8888,101.7772,113.5601
788,85.592,75.0007,72.1565,94.5164,67.8648,105.6041,111.0268
788.25,81.1642,75.7865,73.3204,97.7996,67.6999,109.8061,109.8552
788.5,82.5147,75.3597,73.0798,100.9575,67.1088,114.361,110.291
788.75,84.0465,75.3002,72.721,104.0068,66.4699,118.8131,112.065
789,87.0147,72.033,69.4387,105.7231,66.3007,123.1685,114.6314
789.25,86.5048,74.3031,71.4798,106.7282,66.1667,127.4903,117.3946
789.5,87.3701,73.5653,70.7076,106.5878,64.9363,131.7807,119.8172
789.75,87.2298,72.7615,70.0503,106.1018,63.6618,135.6703,121.4921
790,85.0872,68.8774,70.0696,105.1648,63.1407,139.1836,122.1082
790.25,85.9377,71.4275,69.0732,104.1694,62.62,141.5717,121.4404
790.5,84.7973,70.7161,68.7971,103.8798,61.8781,142.9043,119.459
790.75,84.8972,69.8332,69.3572,103.5981,61.2612,142.857,116.3279
791,85.2472,64.4535,71.6094,103.3748,62.8106,141.5164,112.3862
791.25,85.268,67.8044,71.26,103.1261,64.2361,138.9526,108.0556
791.5,85.448,66.736,71.9949,102.7936,64.3392,135.2432,103.6549
791.75,85.3573,65.675,72.093,102.3619,64.298,130.509,99.3218
792,82.8499,58.9442,68.3511,101.7452,63.1643,124.8154,95.0796
792.25,84.8287,62.978,70.7254,100.7726,61.8733,118.6648,91.0737
792.5,84.3885,61.5026,69.7817,99.391,59.6747,112.0867,87.5529
792.75,83.6302,60.0272,68.8199,97.9282,57.8508,106.1667,84.7589
793,78.7587,60.4484,66.9208,96.4069,57.7477,100.8617,82.8896
793.25,81.7606,58.4717,67.932,95.4038,57.737,96.6123,81.9562
793.5,80.6502,58.5627,67.6618,94.6252,58.0736,93.3485,81.7662
793.75,79.699,59.5237,67.3461,95.58,58.2762,90.6219,82.0523
794,75.6001,60.758,67.6178,96.9314,58.0564,88.3967,82.589
794.25,77.8464,61.3177,66.6318,98.4844,57.4618,86.3317,83.2414
794.5,76.9361,61.6642,66.497,99.9558,55.8646,84.416,83.9871
794.75,76.2604,61.2163,66.907,99.4235,54.335,82.8687,84.8473
795,82.279,59.9308,76.3136,98.7564,52.9609,81.6646,85.7692
795.25,76.2365,60.284,68.9539,97.3934,51.8887,81.1969,86.6791
795.5,76.9568,59.9976,70.4276,96.1541,51.4181,81.4149,87.6586
795.75,79.5579,59.9916,73.0431,95.2352,51.3816,82.1824,88.9254
796,104.9548,56.5141,110.4444,94.9222,52.0994,83.461,90.6303
796.25,86.9202,59.7886,82.7477,95.5386,52.5981,85.0155,92.7188
796.5,91.6821,59.1336,90.5014,96.8849,52.763,86.8267,94.9482
796.75,98.2621,57.7238,100.7537,98.9301,53.6502,89.1335,96.9081
797,113.1813,52.7806,119.4833,100.818,55.5052,91.9007,98.2807
797.25,110.04,55.5967,119.6187,102.6123,58.7318,95.6225,99.0451
797.5,115.027,54.6054,123.5555,104.4538,63.5788,100.2304,99.4698
797.75,114.2767,53.5068,125.2079,106.3116,68.8781,105.7167,99.9436
798,98.3973,53.9154,89.5012,108.222,74.6491,112.0178,100.6214
798.25,111.0234,52.5894,112.5712,110.141,80.7957,117.5427,101.2901
798.5,108.8025,52.6926,103.6096,111.2375,87.2881,122.3481,101.6022
798.75,103.6844,53.2156,95.3417,112.1482,91.9899,124.7865,101.4429
799,86.7663,58.5631,80.059,111.4222,95.2361,125.032,100.9491
799.25,92.6797,54.8653,85.1715,110.4334,97.5516,123.8142,100.2785
799.5,86.9374,56.0197,83.1306,108.4432,99.2006,121.242,99.4974
799.75,86.6963,57.461,81.4577,106.4309,100.2171,119.3275,98.7413
800.25,87.8456,59.1927,78.2442,102.4659,101.3874,118.2804,97.5606
800.5,88.981,59.7812,76.2893,100.7522,101.9026,119.986,97.3673
800.75,90.8942,60.3127,74.5075,99.6342,102.9612,123.2862,97.8218
801,86.6496,59.924,69.976,98.9913,104.2803,128.0591,99.1932
801.25,92.7554,61.5123,71.2112,99.0474,104.0839,134.2004,101.5693
801.5,92.5503,61.5996,70.0335,99.4439,103.2594,141.6045,104.8726
801.75,89.6708,60.952,69.8423,101.1199,100.6857,148.4211,108.9037
802,71.7691,62.2713,70.7411,103.1389,97.4911,154.6956,113.4045
802.25,82.5777,58.3825,70.5076,106.0355,95.8234,157.131,118.0967
802.5,78.451,58.3532,70.9563,109.0123,94.6141,156.0278,122.5645
802.75,75.0904,60.3491,71.3553,111.4253,91.8409,150.6726,126.3244
803,68.5218,63.2907,62.9734,113.7638,88.6772,141.4012,128.976
803.25,70.3765,64.0956,69.8741,115.6337,88.7428,131.4596,130.3068
803.5,69.081,64.8302,67.3057,117.1004,89.4641,120.9012,130.378
803.75,68.7769,64.128,64.8115,117.3784,89.288,112.9117,129.5509
804,72.0407,60.6524,67.5389,117.6317,88.9686,107.2847,128.3557
804.25,69.5834,62.2768,61.9748,117.8429,89.3764,103.4541,127.268
804.5,70.7088,61.5899,62.7097,117.6522,89.8711,101.2744,126.4394
804.75,71.3855,61.3276,64.5669,117.0359,88.8606,99.1617,125.6706
805,74.191,56.6426,73.394,115.3973,87.727,97.1105,124.5792
805.25,72.6721,59.4453,70.2346,113.0824,85.6087,94.8909,122.8565
805.5,73.3023,58.2381,72.7983,110.2875,83.4445,92.5168,120.3804
805.75,73.7509,57.031,73.2942,107.3041,83.1443,90.4489,117.2546
806,78.0046,64.0074,68.7873,104.5298,82.8734,88.6618,113.7393
